date,socmed,mean_cases,mean_deaths,mean_vaxxed,mean_dose1,mean_cases_adj,mean_deaths_adj,mean_compvax_adj,mean_dose1_adj
2021-09-29,Both Facebook and Twitter,26804.78600269179,403.0026917900404,102453.07940780619,117246.05921938088,0.12919927291890473,0.0019839829785258545,0.42168599981916266,0.4474193492052893
2021-09-29,No Facebook or Twitter,6300.51598676957,114.53583241455347,21320.652701212788,24058.570011025357,0.1415369670511618,0.0028117327535185466,0.3314869213807964,0.3538845561128122
2021-09-29,Twitter but no Facebook,26532.954198473282,394.0763358778626,95489.56488549618,108412.7251908397,0.13226441685192167,0.002250876779962307,0.44627634273945965,0.4774656788955259
2021-09-30,Facebook but no Twitter,9440.291635825315,148.62842339008142,31372.545521835676,35432.08808290155,0.1420483415892323,0.0024740491660316913,0.39699757400311253,0.4434054408104828
2021-09-30,Both Facebook and Twitter,26870.611036339167,403.96231493943475,102589.0134589502,117389.0861372813,0.1297082048696901,0.0019938167378516303,0.4223719433998022,0.44722768066792373
2021-09-30,No Facebook or Twitter,6320.202866593164,114.88092613009923,21350.10915104741,24085.57993384785,0.14204950921909104,0.0028235271430823126,0.3321282086510289,0.35349779558159256
2021-09-30,Twitter but no Facebook,26578.85496183206,394.7709923664122,95598.82442748091,108527.22900763359,0.13254431628467567,0.002256505375351053,0.44680827849301685,0.47797418733765873
2021-10-01,Facebook but no Twitter,9478.746854182087,149.15840118430793,31415.014803849,35476.50851221318,0.14262738141635095,0.002484719812974735,0.3976453836344619,0.4439609999990559
2021-10-01,Both Facebook and Twitter,26965.99865410498,405.2436069986541,102709.94212651413,117518.88290713324,0.13029340542608447,0.0020033608484294166,0.42302813884188845,0.4478118228691349
2021-10-01,No Facebook or Twitter,6340.312017640574,115.2050716648291,21376.975744211686,24115.330760749723,0.1425812747053168,0.002832817208533456,0.33272552485244283,0.35398167078082654
2021-10-01,Twitter but no Facebook,26674.77099236641,395.82442748091603,95706.18320610687,108645.35877862596,0.13306476965239425,0.0022658026900228587,0.4474121428483141,0.4785264290897274
2021-10-02,Facebook but no Twitter,9486.59289415248,149.26720947446336,31461.59363434493,35516.81643227239,0.14274911789106728,0.002486531882339457,0.3984225765032199,0.44452924342984845
2021-10-02,Both Facebook and Twitter,26993.438761776582,405.70524899057875,102860.84253028264,117659.94212651413,0.13044298646987793,0.002005647060607465,0.4239322029330028,0.44847724336970407
2021-10-02,No Facebook or Twitter,6345.048511576626,115.32635060639471,21406.57111356119,24143.644983461963,0.14273436596596686,0.0028376117905940705,0.3334216549060104,0.35450520171701533
2021-10-02,Twitter but no Facebook,26683.06106870229,396.10687022900765,95815.97709923664,108739.92366412214,0.13310398418752967,0.0022660211318163478,0.4482757585469281,0.4791989159596247
2021-10-03,Facebook but no Twitter,9492.894152479645,149.69726128793485,31512.560325684677,35568.348630643966,0.14283057688056708,0.002488901594384517,0.3991242381726867,0.4450739173054555
2021-10-03,Both Facebook and Twitter,27011.162853297443,407.1305518169583,103050.77927321669,117830.51816958278,0.13051825829585226,0.0020084310312462285,0.4247094636995635,0.44853812659001135
2021-10-03,No Facebook or Twitter,6348.70341786108,115.50496141124586,21445.375964718853,24188.743109151048,0.14279799420723188,0.0028407222690678443,0.3339426826368666,0.35497375722541613
2021-10-03,Twitter but no Facebook,26688.931297709925,397.35114503816794,95957.36641221374,108882.90839694657,0.13314174358789888,0.002268882259041157,0.44893541197400355,0.47973932126291746
2021-10-04,Facebook but no Twitter,9531.705403404885,150.15544041450778,31567.18652849741,35616.18874907476,0.14352380388809077,0.0024993335509148535,0.3996395092602101,0.4454864578969525
2021-10-04,Both Facebook and Twitter,27102.822341857336,408.0242261103634,103220.82368775236,117973.10363391656,0.13122372680910166,0.0020174025894135993,0.4252322080185564,0.44895095753827446
2021-10-04,No Facebook or Twitter,6374.239250275634,115.79823594266814,21474.16427783903,24220.97684674752,0.1433743081536073,0.0028471527241337017,0.3342727730005395,0.35527552936178447
2021-10-04,Twitter but no Facebook,26790.24427480916,398.1679389312977,96163.37404580152,109082.75572519084,0.13379933052624982,0.0022756867028941668,0.44954319718190805,0.4802690958629726
2021-10-05,Facebook but no Twitter,9551.296076980016,150.62768319763137,31619.533678756477,35657.82383419689,0.14390094594316208,0.002510370242876073,0.4003237870571056,0.4459763569265035
2021-10-05,Both Facebook and Twitter,27154.65141318977,409.2234185733513,103373.72139973083,118093.9461641992,0.13167404920222525,0.0020264088311456488,0.425966347576652,0.44882592075214445
2021-10-05,No Facebook or Twitter,6393.4244762954795,116.18963616317531,21496.218302094818,24244.4421168688,0.1439452194105473,0.002857421389084243,0.3346993242749865,0.35561045387704454
2021-10-05,Twitter but no Facebook,26830.98473282443,398.98473282442745,96249.96183206108,109164.46564885497,0.13404671671033574,0.00228045768649534,0.44997638033780435,0.4806367753411432
2021-10-06,Facebook but no Twitter,9582.058475203554,151.34418948926722,31691.0207253886,35710.072538860106,0.14461525622551544,0.002525537278218326,0.40113046309844785,0.44654531119892216
2021-10-06,Both Facebook and Twitter,27228.399730820995,410.5733512786003,103524.97173620458,118234.97173620458,0.1322760659430291,0.002037508412331524,0.42686815162083647,0.4489769732267733
2021-10-06,No Facebook or Twitter,6424.245865490629,116.5986769570011,21543.95479603087,24282.724366041897,0.14472781183218203,0.002872213857265467,0.3354793920322603,0.35615190530211194
2021-10-06,Twitter but no Facebook,26913.106870229007,400.19847328244276,96456.25190839695,109312.61832061068,0.13495450141210133,0.0022956864150404945,0.4511229860864517,0.4813367986919086
2021-10-07,Facebook but no Twitter,9604.470022205773,151.77424130273872,31730.717986676536,35756.048112509256,0.1450489485204808,0.0025344077595876313,0.40168505500549057,0.44703929975803014
2021-10-07,Both Facebook and Twitter,27286.868102288023,411.50471063257066,103645.71197846568,118368.51009421264,0.13274789255169375,0.002045098062530015,0.4274117803847326,0.4494725045571505
2021-10-07,No Facebook or Twitter,6442.819184123484,116.9470782800441,21568.64718853363,24313.627342888645,0.14518608002780448,0.0028793547683878635,0.335893419037249,0.3565483940245149
2021-10-07,Twitter but no Facebook,26964.24427480916,400.7175572519084,96538.09923664122,109402.19847328245,0.13522048917677743,0.0022990623206170097,0.4514571250244369,0.481694696050201
2021-10-08,Facebook but no Twitter,9637.723168023686,152.2938564026647,31842.291635825313,36152.78978534419,0.14557111565785522,0.0025440417744521803,0.40320693207755626,0.45035079386458576
2021-10-08,Both Facebook and Twitter,27367.84791386272,412.86675639300137,103926.8734858681,119365.2732166891,0.1332829986851769,0.0020543325576138343,0.4288372653372683,0.4556475715629284
2021-10-08,No Facebook or Twitter,6461.97684674752,117.27342888643881,21605.640573318633,24355.828004410145,0.1457088824648108,0.0028910153357378956,0.33654697664100286,0.3571606892345806
2021-10-08,Twitter but no Facebook,27043.503816793895,401.80152671755724,97045.4427480916,115800.11450381679,0.13578612100418108,0.002305678258235207,0.4570769596631472,0.5237363879732769
2021-10-09,Facebook but no Twitter,9645.543301258327,152.40636565507032,31897.508512213175,36204.18060695781,0.14568604416674164,0.0025459215036918717,0.4039520325478921,0.4508446726781159
2021-10-09,Both Facebook and Twitter,27388.489905787348,413.1695827725437,104083.75773889637,119535.42126514133,0.13337410022936172,0.0020554506568382282,0.42967748550447266,0.45633120732090404
2021-10-09,No Facebook or Twitter,6467.060639470783,117.37045203969129,21641.37486218302,24395.527012127895,0.14583331632183452,0.0028938204858118583,0.33726220791656997,0.3577835037885903
2021-10-09,Twitter but no Facebook,27048.022900763357,402.0534351145038,97205.77099236641,115954.54198473283,0.13581359154037145,0.0023060466297212877,0.4580374025693345,0.5245358479086982
2021-10-10,Facebook but no Twitter,9650.38490007402,152.57883049592894,31928.291635825313,36232.0814211695,0.14576365605740746,0.0025524971027022876,0.4043997780081181,0.4511854344751211
2021-10-10,Both Facebook and Twitter,27406.173620457605,413.3082099596231,104217.63930013459,119676.22341857335,0.13345596653645245,0.0020553900166151665,0.4303013912512027,0.4568008841466867
2021-10-10,No Facebook or Twitter,6469.832414553473,117.51488423373759,21661.668136714445,24417.59426681367,0.1458895419411112,0.0029009106862596607,0.33757698179363965,0.3580611273000967
2021-10-10,Twitter but no Facebook,27055.038167938932,402.1145038167939,97299.80916030535,116062.20610687023,0.13583771313753332,0.0023062360766707675,0.458460053757011,0.524951090758969
2021-10-11,Facebook but no Twitter,9678.646928201333,152.9059955588453,31959.676535899333,36263.20725388601,0.14623506921621823,0.002558866654611681,0.40472089820613744,0.4514439205425266
2021-10-11,Both Facebook and Twitter,27472.802153432032,413.86541049798114,104299.05652759084,119762.00403768507,0.133840031578909,0.002060971121709021,0.4305712171439491,0.45701536537767073
2021-10-11,No Facebook or Twitter,6485.156560088203,117.67254685777287,21679.723263506065,24439.261300992282,0.146242522183402,0.002904427826092213,0.33780951550704785,0.3582791545538095
2021-10-11,Twitter but no Facebook,27100.954198473282,402.32824427480915,97374.06870229008,116139.96946564886,0.1362571490490538,0.0023090431509923824,0.45870415438090856,0.5251923508256937
2021-10-12,Facebook but no Twitter,9701.883049592894,153.40118430792006,31992.244263508514,36294.84603997039,0.14670729377246033,0.0025692653512791983,0.40518571766131883,0.4518031985892017
2021-10-12,Both Facebook and Twitter,27530.15612382234,414.9528936742934,104370.29475100942,119830.6137281292,0.1343788948911832,0.0020728565148307346,0.4308511648910964,0.45725190659054415
2021-10-12,No Facebook or Twitter,6509.810363836825,118.05181918412349,21697.79492833517,24461.916207276736,0.14688609857566381,0.002914839695785355,0.33811815380187543,0.35855680194880657
2021-10-12,Twitter but no Facebook,27172.801526717558,403.19083969465646,97431.99236641222,116202.6641221374,0.13652689786774705,0.0023130787978768988,0.459028613572096,0.5255172405589994
2021-10-13,Facebook but no Twitter,9729.736491487787,154.0177646188009,32031.60103626943,36331.79866765359,0.14736687649831234,0.00258280198882347,0.40573540779649653,0.4520078076654422
2021-10-13,Both Facebook and Twitter,27599.353970390308,416.1157469717362,104486.27590847913,119947.74831763122,0.13492980348956576,0.0020811148195207527,0.4314906929826382,0.45776140874283383
2021-10-13,No Facebook or Twitter,6528.395810363837,118.46306504961412,21724.340683572216,24485.845644983463,0.14751759488911237,0.0029262841529776595,0.3386386023705862,0.3588756086346253
2021-10-13,Twitter but no Facebook,27253.351145038167,404.1603053435114,97504.16030534351,116269.58015267176,0.1374466969590489,0.002323766817587012,0.45950126456892126,0.5259014147759229
2021-10-14,Facebook but no Twitter,9749.267209474463,154.4278312361214,32087.321983715767,36382.57438934123,0.14775081922054015,0.0025908318742176653,0.4064186808073816,0.4525418253658576
2021-10-14,Both Facebook and Twitter,27650.270524899057,417.02691790040376,104652.25168236878,120101.73889636608,0.135314772117928,0.0020885982864198827,0.432343338537948,0.4579718643415917
2021-10-14,No Facebook or Twitter,6543.629547960309,118.80044101433296,21759.436604189636,24520.567805953695,0.1478951272191597,0.002935800185259232,0.3394266633292866,0.3597211095397333
2021-10-14,Twitter but no Facebook,27288.251908396946,404.67175572519085,97602.21374045801,116357.73282442748,0.13767003152835297,0.0023267120603806864,0.46002064022904204,0.5263162996211993
2021-10-15,Facebook but no Twitter,9775.638786084382,155.22353811991118,32148.82679496669,36442.55070318283,0.14820607888107085,0.002602581566375547,0.40707889836536604,0.4530869764593886
2021-10-15,Both Facebook and Twitter,27719.98384925976,419.3445491251682,104804.00807537012,120257.98250336474,0.13576031619862391,0.0021014637885426123,0.43309341655668143,0.45854914957484544
2021-10-15,No Facebook or Twitter,6559.187431091511,119.180815876516,21791.528114663728,24554.608599779494,0.1483294535138884,0.0029462659226152325,0.3400366674137345,0.3602368389670093
2021-10-15,Twitter but no Facebook,27354.702290076337,406.5648854961832,97678.23664122137,116426.25954198473,0.13815210388589136,0.0023412957496004344,0.46047422649744696,0.526715202409017
2021-10-16,Facebook but no Twitter,9782.352331606218,155.2820133234641,32189.41968911917,36479.36861584012,0.1483079434160666,0.002603398946991272,0.40772356147238403,0.45359081270790114
2021-10-16,Both Facebook and Twitter,27739.892328398386,419.59757738896366,104936.34454912516,120395.5800807537,0.13586728774378373,0.002102463007126242,0.43372191888003975,0.4594058407632573
2021-10-16,No Facebook or Twitter,6563.609702315325,119.28445424476295,21818.0782800441,24582.810363836823,0.14845070254933204,0.0029489081758164734,0.3405993503642536,0.36068703266761615
2021-10-16,Twitter but no Facebook,27360.396946564884,406.7251908396947,97741.80916030535,116485.67938931298,0.1381810239152806,0.002341656959226318,0.4608436899357338,0.5270253471059652
2021-10-17,Facebook but no Twitter,9788.723168023686,155.32494448556625,32244.16136195411,36530.39600296077,0.1484086478816794,0.0026040095057833137,0.4082397647832154,0.45401421202102216
2021-10-17,Both Facebook and Twitter,27754.63391655451,419.71870794078063,105058.38358008076,120523.13593539703,0.13594337917493907,0.0021029116713449205,0.43426454038668916,0.4598459928408177
2021-10-17,No Facebook or Twitter,6566.038588754134,119.3175303197354,21842.03197353914,24611.140022050717,0.1485035539964592,0.0029503042730369086,0.3409865679389327,0.361038085136311
2021-10-17,Twitter but no Facebook,27363.625954198473,406.78625954198475,97802.7251908397,116544.06870229008,0.13819792729233188,0.002341791634843412,0.46115082109154215,0.5273160153165454
2021-10-18,Facebook but no Twitter,9814.549222797927,156.0903034789045,32274.20281273131,36562.46262028127,0.148887494368169,0.002614850043716263,0.4085200263238505,0.4542702282121875
2021-10-18,Both Facebook and Twitter,27820.601615074025,421.28936742934053,105141.90444145356,120616.86541049798,0.13645068323469128,0.002114586106571613,0.43456321964849837,0.46009566746359154
2021-10-18,No Facebook or Twitter,6583.512679162072,119.66372657111356,21862.261300992282,24635.503858875414,0.14887821038830631,0.0029579154269928744,0.341197144144581,0.3612409437793691
2021-10-18,Twitter but no Facebook,27442.801526717558,408.57251908396944,97851.14503816795,116585.96183206108,0.13873755065694673,0.0023484625236736036,0.46136159828797113,0.5275008857612287
2021-10-19,Facebook but no Twitter,9831.015544041451,156.57883049592894,32304.433752775723,36590.964470762396,0.14922075248811104,0.0026250376141844197,0.40896724625501085,0.4546121244102391
2021-10-19,Both Facebook and Twitter,27869.449528936744,422.5760430686407,105234.20861372813,120705.39838492598,0.13681391677962162,0.002124331461586491,0.4350111551143048,0.45999516798469725
2021-10-19,No Facebook or Twitter,6600.050716648291,119.96361631753032,21881.439911797133,24663.308710033078,0.14937098448320218,0.0029681420223052917,0.341634948171454,0.36216770447094687
2021-10-19,Twitter but no Facebook,27473.213740458013,409.2748091603053,97885.20610687023,116621.12977099237,0.13891333381745444,0.002352311521326913,0.4616253631899039,0.5277736344911094
2021-10-20,Facebook but no Twitter,9854.833456698741,157.53960029607697,32368.498149518873,36643.92227979274,0.14979538622690675,0.0026513419133066722,0.41002367169629583,0.45544511046612146
2021-10-20,Both Facebook and Twitter,27923.72409152086,424.3028263795424,105367.30551816958,120840.04306864065,0.1372917181597895,0.0021390431474931095,0.43619321730875993,0.46094583022675734
2021-10-20,No Facebook or Twitter,6614.980154355017,120.33958103638368,21904.435501653803,24689.00441014333,0.14990886619242022,0.0029790095668380213,0.3418465040951886,0.362290900902202
2021-10-20,Twitter but no Facebook,27542.69465648855,410.51145038167937,98005.19847328245,116749.06106870229,0.13967672142449214,0.0023705740819007035,0.4636312803460098,0.5298957411834676
2021-10-21,Facebook but no Twitter,9871.972612879348,157.87490747594376,32403.18578830496,36702.79274611399,0.1501312631927081,0.0026573017342181307,0.4106294372984305,0.457060712911289
2021-10-21,Both Facebook and Twitter,27972.86406460296,425.1843876177658,105475.46433378196,120961.63795423957,0.1376389248042183,0.002145285274333518,0.4367168709257503,0.4605606619706969
2021-10-21,No Facebook or Twitter,6628.5876515986765,120.59536934950386,21971.7177508269,24904.38368246968,0.15027535670492606,0.0029876115699734446,0.3455678346998411,0.38211942645814956
2021-10-21,Twitter but no Facebook,27574.47328244275,411.00763358778624,98040.53435114503,116787.52671755725,0.13986536008459152,0.0023739371012267006,0.46387254825882657,0.530137469024839
2021-10-22,Facebook but no Twitter,9894.967431532199,158.29903774981494,34559.40192450037,39206.04367135455,0.15050838093087227,0.0026656367035547486,0.42866601022275586,0.47827938624330657
2021-10-22,Both Facebook and Twitter,28033.300134589503,426.42530282637955,118353.6137281292,135783.09555854643,0.13802765115095336,0.0021550969872221083,0.4531201887486488,0.47877171293905935
2021-10-22,No Facebook or Twitter,6642.3759647188535,120.89084895259096,24007.704520396914,27265.673649393604,0.15064845420209277,0.0029955465239006893,0.4228402682043447,0.47120854645558535
2021-10-22,Twitter but no Facebook,27637.40458015267,412.1297709923664,107434.30534351146,127790.26717557252,0.14030545522132926,0.0023845742321184265,0.46939190014633003,0.536561355910683
2021-10-23,Facebook but no Twitter,9901.37453737972,158.39674315321983,34601.561065877126,39251.959289415245,0.1506009481553032,0.0026668388962840578,0.42921799701653235,0.47877993631631527
2021-10-23,Both Facebook and Twitter,28052.543741588157,426.6971736204576,118491.8061911171,135922.37685060565,0.13811909710650205,0.002156075742936275,0.45368911685252766,0.47830496915666254
2021-10-23,No Facebook or Twitter,6646.331863285557,120.98897464167585,24035.005512679163,27299.62072767365,0.15077577173076948,0.0029985110717213564,0.4234504924248861,0.47181055058974886
2021-10-23,Twitter but no Facebook,27642.961832061068,412.32824427480915,107501.40458015267,127860.74045801527,0.14033406756849637,0.002384720594018846,0.46973349726336555,0.5368987988669325
2021-10-24,Facebook but no Twitter,9905.309400444115,158.42190969652108,34633.465581051074,39288.19096965211,0.15064705604564235,0.0026672253622559545,0.429636935686617,0.4791848986245665
2021-10-24,Both Facebook and Twitter,28064.911170928666,426.7967698519515,118603.52355316286,136044.24091520862,0.13817063215167527,0.0021562964272760425,0.454130525283425,0.4787105306942599
2021-10-24,No Facebook or Twitter,6648.513781697905,121.01984564498346,24057.256890848952,27329.390297684673,0.15081910152663336,0.0029994342681639334,0.42386608542095416,0.47225451205045466
2021-10-24,Twitter but no Facebook,27646.320610687024,412.37404580152673,107553.58778625954,127915.19847328245,0.14034775307399738,0.002384743191713227,0.4700098928841429,0.5371774206425773
2021-10-25,Facebook but no Twitter,9928.056254626203,158.9341228719467,34653.31014063657,39317.37231680237,0.15104602638601325,0.0026758866088064702,0.42985423526744565,0.47946007145585046
2021-10-25,Both Facebook and Twitter,28119.63930013459,428.2853297442799,118684.31493943473,136143.5262449529,0.13857862033410773,0.002164882931098366,0.4543982284807077,0.4790058055271694
2021-10-25,No Facebook or Twitter,6665.439911797133,121.29658213891952,24070.535832414553,27353.678059536935,0.1512381336608451,0.003007309358910083,0.4240520201620573,0.4725153963432624
2021-10-25,Twitter but no Facebook,27720.41221374046,413.30534351145036,107593.58015267176,127965.34351145038,0.14082284693715372,0.002390680066028989,0.4701923903162721,0.5374181532231158
2021-10-26,Facebook but no Twitter,9944.291635825315,159.3323464100666,34671.36935603257,39378.46410066618,0.15137135612569305,0.002685179493281425,0.4302646589886331,0.4813634119486578
2021-10-26,Both Facebook and Twitter,28172.760430686405,429.42261103633916,118796.2597577389,136274,0.13888584441068205,0.0021743815731092003,0.45490616884585694,0.4798555827259438
2021-10-26,No Facebook or Twitter,6681.263506063947,121.57001102535833,24221.96692392503,27714.474090407937,0.1516988976756607,0.003017771571421022,0.4271468274574227,0.4834783841509012
2021-10-26,Twitter but no Facebook,27745.152671755724,414.0381679389313,107663.78625954199,128043.49618320611,0.1409692741298655,0.002395308383127905,0.47059409661697926,0.5378609378296678
2021-10-27,Facebook but no Twitter,9970.834937083642,159.87490747594376,34709.78386380459,39434.9925980755,0.15203630762735784,0.00269895086263731,0.43078504637283976,0.48204319054911415
2021-10-27,Both Facebook and Twitter,28235.009421265142,430.5316285329744,118918.26379542396,136431.21803499328,0.13948756679867738,0.0021821895542935245,0.45538765050103086,0.48094097970457594
2021-10-27,No Facebook or Twitter,6695.45203969129,121.92613009922823,24255.29217199559,27772.35611907387,0.1521522600447889,0.0030308211370121256,0.42837661572287716,0.48508915109539275
2021-10-27,Twitter but no Facebook,27813.93893129771,415.03053435114504,107801.25954198473,128216.64122137404,0.1417756746387852,0.002407469316679756,0.4720259714697009,0.5396318716151731
2021-10-28,Facebook but no Twitter,9987.903034789046,160.17986676535898,34755.58401184308,39513.13915618061,0.15235607500843976,0.0027062973275315135,0.4313502488898164,0.4828198538069232
2021-10-28,Both Facebook and Twitter,28291.436069986543,431.1749663526245,119077.4925975774,136671.733512786,0.1397798060241607,0.0021870834904534403,0.4559965529220212,0.4816715204504612
2021-10-28,No Facebook or Twitter,6708.594266813671,122.21609702315325,24292.445424476296,27840.513781697904,0.15250531891622215,0.0030385749212658224,0.429065687463901,0.4860844631277604
2021-10-28,Twitter but no Facebook,27849.931297709925,415.48091603053433,107859.79389312977,128310.7786259542,0.14195519420965855,0.0024097219231430387,0.4723567543617411,0.5401395628051233
2021-10-29,Facebook but no Twitter,10010.219837157661,160.62324204293117,34805.18504811251,39532.313841598814,0.15273271610195724,0.0027146032050361694,0.4322431168187751,0.48234715734267203
2021-10-29,Both Facebook and Twitter,28351.437415881563,432.3485868102288,119030.48317631225,136602.80484522207,0.14016759271631235,0.0021965937712587237,0.4540464541850796,0.47854417932747584
2021-10-29,No Facebook or Twitter,6721.432194046307,122.45314222712238,24351.695700110253,27870.042998897465,0.1528794748184309,0.0030481433407000096,0.430716668348061,0.48593045513066685
2021-10-29,Twitter but no Facebook,27908.22900763359,416.3206106870229,112046.6641221374,123864.99236641222,0.14237898434343285,0.0024207680550543784,0.4816962131336569,0.5277141266977714
2021-10-30,Facebook but no Twitter,10016.153219837157,160.69726128793485,34846.509992598076,39595.67801628423,0.1528186814503933,0.002715871190327398,0.4328453514980451,0.48309815893349395
2021-10-30,Both Facebook and Twitter,28368.921938088828,432.5370121130552,119173.00134589503,136790.34858681023,0.14025083105405886,0.002197105383460356,0.45476446621189903,0.4790719794978849
2021-10-30,No Facebook or Twitter,6725.233737596472,122.50275633958104,24383.558985667034,27923.857772877618,0.15299115222150259,0.0030500865805636324,0.4314558083646149,0.48685937924637745
2021-10-30,Twitter but no Facebook,27913.801526717558,416.37404580152673,112209.09160305343,124072.40458015267,0.1424079256342689,0.0024205918182895634,0.48241326945854407,0.5286228803672836
2021-10-31,Facebook but no Twitter,10020.165062916358,160.9215396002961,34881.0754996299,39646.75277572169,0.15288266983632282,0.0027191297871291746,0.43328701946688897,0.48364110949648875
2021-10-31,Both Facebook and Twitter,28383.56931359354,433.2032301480485,119299.51144010767,136956.4522207268,0.14033575076169913,0.002198556902333416,0.4552432986024969,0.4796195131272518
2021-10-31,No Facebook or Twitter,6727.638368246968,122.63065049614113,24405.82579933848,27962.961411245866,0.15304785530950274,0.0030528666483791086,0.4318267020860984,0.48736084259832774
2021-10-31,Twitter but no Facebook,27920.091603053435,416.9618320610687,112361.07633587786,124274.25954198473,0.14243140274388685,0.0024216786223395514,0.4829079751703072,0.5292969787427442
2021-11-01,Facebook but no Twitter,10044.517394522576,161.18134715025906,34901.77054034049,39688.85788304959,0.15332199296084748,0.002725378993800132,0.43348758279419614,0.48402771699485286
2021-11-01,Both Facebook and Twitter,28455.36204576043,433.85195154777927,119386.36339165545,137087.89098250336,0.14083938256202716,0.002204224118675334,0.4554993045767686,0.4800081330442987
2021-11-01,No Facebook or Twitter,6752.524807056229,122.8489525909592,24421.905181918413,28005.074972436603,0.15356815835998364,0.00306115534644305,0.43207745518859125,0.48787485047634116
2021-11-01,Twitter but no Facebook,27996.801526717558,417.587786259542,112442.3893129771,124409.20610687023,0.14295872035212193,0.0024283700662216046,0.48316424463649227,0.529795174664035
2021-11-02,Facebook but no Twitter,10060.281273131013,161.56846780162843,34928.06143597335,39725.778682457436,0.15361888146543906,0.002735204768021615,0.4338490296450519,0.4844611723270942
2021-11-02,Both Facebook and Twitter,28495.341857335126,434.76043068640644,119470.50336473755,137194.19246298788,0.1411254620338758,0.002211381425804217,0.4558617534587505,0.47949984255129435
2021-11-02,No Facebook or Twitter,6768.257993384785,123.12789415656009,24436.845644983463,28032.361631753032,0.15398439242771927,0.0030695788761439333,0.4323559034964413,0.4883061652444098
2021-11-02,Twitter but no Facebook,28027.58778625954,418.09923664122135,112509.03053435114,124512.34351145038,0.1431382826290782,0.0024311282130481224,0.48344743330006745,0.5302094791290054
2021-11-03,Facebook but no Twitter,10082.229459659511,162.09326424870466,34963.47372316803,39782.87564766839,0.15417519732126617,0.0027468376980434818,0.4343485350268559,0.48531862374689677
2021-11-03,Both Facebook and Twitter,28549.956931359353,435.75100942126517,119582.58681022881,137352.2274562584,0.14163457426528786,0.0022176546696244586,0.4564025107135194,0.48062403740602316
2021-11-03,No Facebook or Twitter,6783.051819184124,123.44542447629549,24465.998897464167,28082.361631753032,0.15445868867480064,0.003079892412945282,0.4329075958619082,0.48902279598652154
2021-11-03,Twitter but no Facebook,28093.549618320612,418.99236641221376,112650.53435114503,124681.60305343512,0.14396889373212024,0.0024410079422045104,0.48397828213642125,0.53088829273165306
2021-11-04,Facebook but no Twitter,10098.762398223538,162.3760177646188,35013.41006661732,39832.69430051814,0.15447725288913985,0.0027523261055125018,0.4349469779462662,0.4859080710483205
2021-11-04,Both Facebook and Twitter,28599.331090174965,436.41453566621806,119709.86944818305,137516.44279946166,0.1419263043798894,0.002224549017688861,0.45687815560235867,0.4811985083324754
2021-11-04,No Facebook or Twitter,6797.859977949283,123.65490628445424,24531.605292171997,28127.937155457552,0.15483867964637332,0.00308512833365517,0.43468574885789735,0.4901220600752086
2021-11-04,Twitter but no Facebook,28136.870229007633,419.36641221374043,112823.25954198473,124875.12977099237,0.14417549804928448,0.002444032240840431,0.48503625028646224,0.5317439675470944
2021-11-05,Facebook but no Twitter,10121.169504071058,162.74537379718726,35047.9526276832,39876.145077720204,0.15485926241015074,0.0027595664550915037,0.4354504450633073,0.48649475368885453
2021-11-05,Both Facebook and Twitter,28660.64333781965,437.5006729475101,119814.19784656797,137673.8277254374,0.1422686448201363,0.0022343449754979126,0.45740579099205253,0.48264138316704475
2021-11-05,No Facebook or Twitter,6812.630650496141,123.89636163175304,24559.131201764056,28164.16758544653,0.15522882612374445,0.003091866421981537,0.43534522865185643,0.49075855549479747
2021-11-05,Twitter but no Facebook,28198.862595419847,420.0763358778626,112914.21374045801,124990.31297709924,0.1446673594239179,0.002449121449869328,0.48556935333871626,0.5322957953704323
2021-11-06,Facebook but no Twitter,10127.59881569208,162.83863804589194,35083.81865284974,39938.920059215394,0.15495769166657283,0.0027609908783032505,0.43593798149196333,0.48713372930577087
2021-11-06,Both Facebook and Twitter,28679.91520861373,437.77523553162854,119928.1467025572,137856.8129205922,0.142347375090618,0.00223566967206282,0.45794763740229055,0.4833126937100545
2021-11-06,No Facebook or Twitter,6816.777287761853,123.96582138919514,24583.663726571114,28210.82249173098,0.15534482383976098,0.0030949526816764984,0.43590450365866745,0.4914153336625343
2021-11-06,Twitter but no Facebook,28204.73282442748,420.2290076335878,113047.4427480916,125179.70229007634,0.14470188705725617,0.002449541889368422,0.4861411075181976,0.5332350155529337
2021-11-07,Facebook but no Twitter,10132.245003700962,162.8615840118431,35117.26646928201,39999.9333826795,0.15501361599101005,0.00276127892033003,0.43634994027325485,0.4877613108380075
2021-11-07,Both Facebook and Twitter,28697.4468371467,437.8707940780619,120052.88694481831,138086.97846567968,0.1424356626541318,0.002235784340806094,0.458372793525903,0.4839632555300097
2021-11-07,No Facebook or Twitter,6819.122381477398,123.98676957001102,24608.801543550166,28267.845644983463,0.1553887051085895,0.00309579035224231,0.43627666356649875,0.49204150281153447
2021-11-07,Twitter but no Facebook,28209,420.2442748091603,113172.58015267176,125374.45801526717,0.1447219987825497,0.0024495494219332154,0.48661944191382966,0.5340572002441254
2021-11-08,Facebook but no Twitter,10156.40636565507,163.35455218356773,35142.58105107328,40043.06439674315,0.15546567470057474,0.0027697578165875847,0.43659276282154025,0.48811849778920974
